OTUID	A11	A12	A13	A21	A22	A23	AD11	AD12	AD13	AD21	AD22	AD23	CK11	CK12	CK13	CK21	CK22	CK23	DA11	DA12	DA13	DA21	DA22	DA23
NCBI1597	0	0	0	0	28	0	0	0	0	0	0	0	0	0	12	10	8	0	25	0	0	13	0	0
NCBI1598	0	0	0	2	3	9	0	3	0	0	0	1	4	125	0	7	10	111	0	0	0	0	9	12
NCBI159803	113	0	456	39	0	0	956	372	0	0	0	14	467	0	781	0	0	0	1001	0	341	0	0	0
NCBI1598098	0	0	0	11	12	8	2	2	5	92	45	60	1	0	0	196	70	65	0	5	0	199	444	222
NCBI1598147	0	63	17	22	0	24	0	19	0	18	13	16	0	0	15	0	6	0	17	9	0	0	9	0
NCBI1599	0	6	0	0	0	0	0	0	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0
NCBI1600	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	12	0
NCBI1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1603555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1603606	3	3	5	0	0	4	1	2	0	0	1	2	2	8	1	0	1	3	5	2	0	3	3	3
NCBI160386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
NCBI1604	0	0	0	0	2	7	0	0	0	2	1	3	0	522	0	0	19	38	0	0	0	0	186	5
NCBI160453	1	0	0	0	2	0	0	15	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	4
NCBI1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	2	0	0	0	1	0	8
NCBI1605721	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1605891	607	26	0	0	44	0	0	77	0	0	0	0	0	27	0	0	33	20	0	0	90	100	0	12
NCBI160791	27	0	101	19	6	0	0	0	0	0	6	0	0	0	0	364	30	17	291	0	0	0	0	0
NCBI160808	0	0	6	2	0	0	1	0	4	0	23	0	4	0	8	0	1	1	2	0	4	4	3	5
NCBI160826	160	144	469	9	40	64	264	295	311	13	8	6	53	104	153	32	21	40	174	109	254	26	27	17
NCBI1608465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1608628	37	39	31	1055	2771	2843	24	49	40	3302	1354	1889	26	33	40	364	330	296	86	58	91	838	2643	1868
NCBI1608957	297	351	469	659	1061	1448	365	412	280	427	362	222	146	264	355	434	536	265	358	194	416	600	317	395
NCBI1609758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
NCBI1609966	2462	2330	3490	1588	2801	4031	2749	2637	3689	5559	2666	3611	6885	7628	6020	2223	2662	2392	4987	4185	5627	1732	2269	2496
NCBI1609967	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1609977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NCBI1610	0	0	0	8	13	18	0	0	0	4	4	11	0	0	0	0	0	0	0	0	0	0	18	2
NCBI1610493	0	0	41	16	32	85	2513	45	82	29	11	22	0	9	13	22	24	4	0	5	46	3	27	32
NCBI1610872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0
NCBI1611770	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1612173	26	24	64	3	0	5	18	0	8	8	0	2	53	0	0	0	0	0	59	67	0	0	23	7
NCBI1613	0	0	0	0	12	4	0	0	0	7	0	14	0	0	12	27	0	0	0	0	8	0	3	14
NCBI161360	5	1	3	1	0	0	7	0	5	2	0	3	0	1	0	0	1	0	0	0	2	0	0	0
NCBI161398	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2
NCBI161493	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
NCBI1615586	0	1	0	5	18	3	0	0	1	4	5	14	0	0	112	2	1	0	0	0	0	4	4	5
NCBI1616788	0	0	2	1	0	1	0	0	1	0	0	0	0	0	2	1	2	1	0	4	1	1	0	0
NCBI1617283	0	0	0	0	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1618207	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
NCBI1618600	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1618633	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
NCBI161879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NCBI161899	0	29	0	0	15	189	0	0	0	4	0	0	0	0	0	12	0	0	0	0	0	0	0	0
NCBI1619070	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1619077	0	0	0	0	0	4	0	0	0	0	4	5	0	0	0	5	0	0	0	0	0	0	12	8
NCBI1619153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NCBI1619311	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NCBI1620215	212	262	292	129	63	104	310	260	232	206	404	117	602	543	500	645	486	473	486	473	507	411	292	406
NCBI1620392	3	8	6	39	0	12	5	7	0	50	97	36	0	5	0	60	19	42	0	10	4	60	112	121
NCBI1620421	584	735	378	13	47	42	267	289	383	57	64	30	205	220	291	100	84	97	319	332	291	91	123	88
NCBI1622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	2	0	0
NCBI1622118	94	110	108	259	189	126	70	75	99	265	414	354	71	74	68	19	42	8	47	54	29	47	42	149
NCBI1623	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1623722	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0
NCBI1623764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NCBI1623840	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1623902	0	0	77	0	0	0	477	983	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1624	2	0	0	20	14	20	0	0	0	12	0	5	0	204	0	3	6	25	0	0	0	12	25	0
NCBI1624228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0
NCBI162425	2	4	12	0	0	0	0	2	2	4	3	0	0	1	0	0	0	4	0	0	0	0	0	3
NCBI162426	0	0	0	0	0	23	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1624300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NCBI1624385	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1624388	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1624484	0	0	0	16	0	0	0	1	0	9	11	0	0	0	1	0	0	0	0	0	0	0	0	0
NCBI1624752	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NCBI1624873	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1624892	2	0	1	0	1	0	0	0	0	0	0	4	1	1	0	0	0	0	1	0	0	2	1	0
NCBI162496	0	0	0	0	0	0	0	0	4	1	0	1	0	0	0	4	0	0	0	2	0	0	0	1
NCBI1624975	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
NCBI1625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0
NCBI1625181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NCBI1625295	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1625308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1625521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
NCBI1625538	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1625589	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NCBI1625790	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1625874	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	1	0	0	1	0	0
NCBI1625970	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NCBI1626135	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NCBI1626164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NCBI1626297	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1626382	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0
NCBI1626429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1626471	0	0	0	0	0	0	0	74	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1626721	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NCBI1626750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NCBI1626956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NCBI1627252	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1627380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
NCBI1627559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NCBI1627825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1628248	1	4	0	17	0	0	8	0	0	8	0	0	0	3	0	5	0	0	1	0	4	0	0	5
NCBI1628392	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	0	0	0	0
NCBI1629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NCBI1630135	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	18	0
NCBI1630406	113	105	130	268	135	93	124	102	93	114	215	198	107	111	129	58	97	88	75	106	105	64	70	233
NCBI1631877	6	5	2	0	0	0	44	4	1	0	0	0	10	2	0	0	0	0	2	0	0	0	0	0
NCBI1632	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	8	12	0	0	0	0	11	0
NCBI1632865	3	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
NCBI1633	0	0	0	0	0	0	0	0	0	2	0	0	0	375	0	0	27	55	0	0	0	0	32	0
NCBI1633874	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1634516	51	8	0	14	17	8	55	33	45	99	27	12	38	19	64	58	55	98	9	46	27	0	222	104
NCBI1636152	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	2
NCBI1636200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0
NCBI1636606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1636609	0	0	0	0	0	0	0	0	0	53	0	0	0	0	157	0	0	0	0	0	0	0	0	0
NCBI1637831	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0
NCBI1637837	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	15
NCBI1637853	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1637999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1638020	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1638261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	2	0
NCBI1638263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NCBI163877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NCBI1639	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NCBI1639133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0
NCBI1639348	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NCBI1641402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
NCBI1642	1	2	6	0	0	2	0	0	0	3	0	0	0	0	0	20	12	12	0	0	0	0	0	2
NCBI1642646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NCBI1642647	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	2	1	0	1	0	0	0	0	0
NCBI1643322	15	21	56	0	19	5	32	30	32	0	5	0	0	11	0	0	0	0	15	11	0	0	4	4
NCBI1643353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NCBI164393	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0
NCBI1644130	17040	16022	20005	2110	1041	858	14274	11629	13913	833	1341	2802	7720	7076	7602	431	567	551	6350	6604	6161	1235	845	1990
NCBI164546	6	10	48	0	0	0	33	10	8	0	54	16	60	40	49	10	7	4	78	12	38	0	1	4
NCBI164608	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	16	0	0	0	0	35	83	0
NCBI1646498	0	3	0	0	0	0	8	0	4	0	0	0	0	0	0	0	3	17	0	0	0	6	12	8
NCBI1648404	312	408	290	449	888	505	410	330	273	256	165	257	393	429	296	568	437	440	293	304	266	544	5793	1652
NCBI164851	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	89	0	0	0	0	0	0
NCBI1648923	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
NCBI1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NCBI165096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI165179	127	111	99	10	0	14	158	88	246	4	10	17	199	364	165	92	103	47	333	170	98	116	5038	34
NCBI165186	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	115	0
NCBI1652495	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NCBI1652545	0	59	0	0	0	7	0	149	0	39	0	32	0	0	0	0	0	0	0	0	0	0	0	11
NCBI1652827	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1652829	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1652830	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	2	0	0	0
NCBI1652831	0	0	0	7	26	28	0	7	0	0	41	11	0	0	0	0	5	5	0	0	0	0	0	0
NCBI1652833	0	0	0	0	0	0	0	0	0	0	0	774	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1652834	50	32	32	35	0	0	21	5	9	0	29	91	9	19	0	0	0	0	1	0	4	0	0	0
NCBI1652835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
NCBI1653478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1653831	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
NCBI165436	644	821	823	1795	864	1012	692	998	712	2590	3709	907	1361	2018	1369	461	1156	919	733	1521	1704	1044	661	3033
NCBI165438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0
NCBI1655	0	39	0	0	17	29	32	0	0	13	16	7	0	0	0	14	0	52	60	0	0	14	18	0
NCBI1656	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
NCBI1658665	4	0	0	0	20	0	0	0	0	4	0	0	0	0	0	0	0	0	20	0	0	0	1	0
NCBI1658671	0	0	0	0	8	0	0	0	0	10	11	0	0	0	0	0	0	0	0	7	25	0	24	3
NCBI1658672	3	8	0	0	0	0	0	0	0	0	0	0	17	18	14	0	2	0	17	11	22	2	0	0
NCBI1660	31	61	0	0	29	31	0	0	0	21	20	10	13	0	30	20	0	0	0	0	0	11	27	9
NCBI1660251	7	3	10	4	2	1	3	14	2	10	4	10	7	7	12	27	19	25	11	17	9	28	28	19
NCBI1660267	6	0	0	0	0	0	0	0	0	655	1058	4067	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1661715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
NCBI166314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NCBI1663209	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
NCBI1663591	7	8	0	0	0	4	0	0	5	0	0	0	0	28	9	5	0	0	0	0	0	6	0	0
NCBI1664069	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1664694	0	0	0	0	0	0	0	0	0	6	15	11	0	0	0	0	0	0	0	0	0	0	0	0
NCBI166486	80	110	227	198	414	3637	16	0	78	411	234	232	24	28	28	304	69	239	13	9	16	113	9422	406
NCBI1665070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
NCBI1665078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NCBI1665089	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2
NCBI1665147	0	1	1	0	3	14	1	2	3	3	1	0	1	2	0	6	5	0	3	1	5	2	1	0
NCBI1665157	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1665165	0	0	0	0	0	0	2	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0
NCBI1665169	2	1	2	0	2	0	0	2	2	2	3	0	0	2	3	2	1	7	0	0	1	2	0	2
NCBI1665206	0	0	0	0	0	0	0	1	0	2	5	0	1	0	0	8	3	3	0	0	0	0	0	7
NCBI166587	65	0	0	0	0	58	0	38	0	0	47	0	184	89	0	70	65	0	220	132	332	129	53	138
NCBI1667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1667024	5	6	52	4	0	0	36	8	21	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NCBI1667168	151	0	0	0	0	63	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	30	0	59
NCBI1667322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI166935	270	32	215	5	0	0	20	35	78	13	4	7	10	22	11	11	15	0	14	14	5	9	17	14
NCBI1670	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI167024	1	0	1	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NCBI1670641	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1670800	197	15	23	11	34	30	21	8	25	7	9	3	26	0	11	6	4	0	48	32	32	12	22	11
NCBI1670830	0	0	0	10	0	17	19	0	4	2	0	0	0	11	5	0	8	0	8	24	9	3	0	4
NCBI1670831	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0
NCBI1671	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1671680	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1671721	62	157	699	3073	1011	631	198	167	208	597	1046	1681	210	106	279	3764	1220	3164	363	256	214	1049	482	1429
NCBI1673018	0	0	0	355	0	1161	0	0	0	0	714	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1673604	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0
NCBI1673892	0	0	0	645	23	6	1	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1674922	25	115	81	7	0	31	20	26	58	0	0	0	48	0	0	0	0	0	0	22	0	0	5	0
NCBI1675686	0	1	0	1	1	2	0	2	0	3	10	0	3	1	5	8	2	5	3	0	3	20	4	5
NCBI167642	521	453	663	0	2	2	0	0	0	0	11	0	0	0	0	0	0	0	3	0	0	0	0	0
NCBI1677857	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NCBI1678128	1	0	2	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	8	2	0	0	0
NCBI1678129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
NCBI1678728	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1679083	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NCBI1679497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NCBI1679721	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1680	20	254	111	143	414	3812	73	63	155	205	48	192	198	94	58	1655	151	862	73	195	173	234	869	689
NCBI1680828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1681	0	6	0	4	44	288	0	14	13	0	4	0	20	0	0	0	0	6	0	12	0	4	401	0
NCBI1681229	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0
NCBI1682113	0	0	17	28	14	47	0	16	14	7	13	11	39	10	8	17	47	18	80	18	128	37	26	43
NCBI1682490	0	0	9	0	0	0	0	0	0	0	8	2	0	10	0	17	15	7	0	4	0	11	7	4
NCBI168275	95	75	128	0	0	0	0	5	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1683	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1683044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2743	0	0	0	0	0
NCBI1683051	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1683052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NCBI1683093	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1684307	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI168471	75	20	125	0	0	22	92	146	153	121	72	60	185	282	303	109	0	0	103	211	162	40	6	120
NCBI1685	0	12	44	0	29	9	0	165	0	7	0	0	0	0	51	13	13	0	37	31	0	0	0	0
NCBI1686	0	0	0	0	0	21	9	3	0	4	0	0	0	7	0	0	0	17	0	0	0	0	8	0
NCBI1689	0	4	0	0	0	0	0	5	0	2	0	0	9	0	0	0	8	10	11	0	5	0	1	10
NCBI1689834	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
NCBI1690220	22	27	28	4	18	0	30	22	0	4	0	0	0	0	28	0	0	0	26	3	13	0	0	4
NCBI1690221	34	0	0	0	0	0	0	13	0	0	0	0	9	24	0	0	0	0	0	0	12	0	0	5
NCBI1690248	0	0	0	17	0	29	48	36	0	13	0	0	0	0	0	0	0	27	0	0	0	0	0	0
NCBI1690483	3	0	1	0	2	0	0	1	1	0	2	0	0	1	3	0	0	1	1	0	1	0	2	1
NCBI1690484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NCBI1690485	2	1	1	0	0	0	1	5	2	1	0	1	5	5	7	1	0	4	2	8	5	0	0	0
NCBI169049	0	0	2	0	0	0	10	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NCBI1690815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI169176	0	0	0	17	0	0	0	181	515	0	0	0	0	0	311	0	93	618	0	531	0	577	184	0
NCBI1692007	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI169292	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI169388	0	0	0	0	0	0	0	0	0	0	0	0	0	713	0	0	0	0	0	0	0	0	0	0
NCBI1694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	6	0	0	0	5	0	0
NCBI169427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
NCBI169430	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0
NCBI169480	0	0	94	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	39	0	0
NCBI1695218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NCBI169679	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1697053	0	0	2	3	0	0	0	0	0	2	0	1	0	8	0	0	4	0	0	0	3	0	0	0
NCBI1697135	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	5	3	1	2	0	6	5	4
NCBI169760	24	19	25	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI1699371	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
NCBI1699621	12	0	7	0	3	0	0	0	10	0	26	0	3	0	2	0	0	0	2	54	18	0	11	7
NCBI1699622	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	17	0	0	0	0
NCBI1699623	434	84	168	30	20	17	271	88	677	109	75	161	17	41	65	8	10	3	29	866	61	36	13	30
NCBI1699624	12	0	35	0	0	10	0	0	103	0	0	0	0	0	0	0	0	6	0	17	0	0	0	0
NCBI1701359	0	9	0	0	0	20	8	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
NCBI1701369	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
